0.5880793737717296, 1.9549436707821262
0.6667221451963165, 1.9549348096247825
0.7453649166209034, 1.954925948467439
0.8240076880454904, 1.9549170873100954
0.9026504594700774, 1.9549082261527517
0.9812932308946644, 1.9548993649954083
1.0599360023192514, 1.9548905038380644
1.1385787737438382, 1.954881642680721
1.2172215451684252, 1.9548727815233773
1.2958643165930122, 1.9548639203660336
1.3745070880175994, 1.9548550592086902
1.453149859442186, 1.9548461980513465
1.5317926308667733, 1.9548373368940029
1.61043540229136, 1.9548284757366592
1.6890928202570108, 1.9549001705551667
1.7677722080342573, 1.9550926993374507
1.846444272540972, 1.9552449501318092
1.9251236603182185, 1.9554374789140931
2.0038982506123797, 1.9561536215394089
2.0827277654355307, 1.9571718490741663
2.161681775857724, 1.9588748024036575
2.222811861214056, 1.9608516460510421
2.373223233096686, 1.9712850363451542
2.4377900276015545, 1.974488653929627
2.490982704822199, 1.9808702088299073
2.5319536572218064, 1.986363650370364
2.5745348137296182, 1.9917763528532069
2.6119274330655684, 1.9972500581795805
2.6492761127783275, 2.002482095578401
2.691882900733001, 2.008035771018983
2.732855378813969, 2.0135376038069244
2.7766644036809645, 2.0185540929430887
2.8239622695020805, 2.0230981116908895
2.869016337541294, 2.027812848952058
2.940114309500377, 2.032779271328686
3.019269709862198, 2.0355898693261287
3.0980040221684337, 2.0360844830178544
3.3537545989544517, 2.0271137695470816
3.4318224936422834, 2.0239430863375842
3.5097768776368707, 2.0201480943152412
3.5877898477957126, 2.0166753261963026
3.665850419213013, 2.0134643649988795
3.74394028371244, 2.0104145157531588
3.8220997192819204, 2.0077473073927306
3.900273801392465, 2.0051606550081535
3.978532101114127, 2.00303719948472
4.056801385741586, 2.0009741609431746
4.135107286721706, 1.9991125123412565
4.213424172607622, 1.9973112807212272
4.291774013210932, 1.9956913000468626
4.370120192178977, 1.9940511803785352
4.448521295676011, 1.9927131456196494
4.52690775263198, 1.9912945548849124
4.605319841034812, 1.9900169371079146
4.683731929437644, 1.988739319330917
4.762155002746274, 1.9875221185358076
4.84058173769017, 1.986325056734661
4.9190194575398625, 1.9851884119154026
4.997468162295354, 1.9841121840780327
5.075946160132972, 1.9831970681923647
5.154405849794262, 1.982181257336883
5.23288384763188, 1.9812661414512152
5.311387476916361, 1.9804919985232865
5.389872798024512, 1.9796171606255442
5.468387412214791, 1.9789034346795038
5.546880056593474, 1.978068874769687
5.625394670783751, 1.9773551488236467
5.703927593150359, 1.9767421178474203
5.782427560799575, 1.975947835925529
5.860942174989853, 1.9752341099794886
5.9394787589917275, 1.9746412179972248
6.0180116813583355, 1.9740281870209984
6.096562911901274, 1.9735158510145858
6.175095834267882, 1.9729028200383592
6.253643403175554, 1.9723703450379837
6.332183648812694, 1.9717975920496829
6.410742202626164, 1.9713255340311957
6.489282448263305, 1.9707527810428946
6.567851986982572, 1.9703411400062958
6.64640321752551, 1.9698288039998832
6.724972756244777, 1.9694171629632842
6.803549618234578, 1.969045799914611
6.88209718714225, 1.9685133249142355
6.960663064226251, 1.968081544883674
7.039250911121849, 1.9677705988168888
7.117824111476383, 1.9673790967742528
7.196408296736715, 1.967048011713505
7.274977835455982, 1.966636370676906
7.353558359081048, 1.9662851466221956
7.432135221070848, 1.965913783573522
7.510712083060648, 1.9655424205248488
7.589292606685714, 1.9651911964701383
7.667865807040247, 1.9647996944275021
7.746490270288504, 1.9646901383003448
7.8250671322783045, 1.9643187752516713
7.903636670997572, 1.9639071342150725
7.982264795881095, 1.9638177170818778
8.060834334600363, 1.963406076045279
8.139407534954897, 1.963014574002643
8.218031998203154, 1.9629050178754854
8.29661252182822, 1.9625537938207749
8.375222338535412, 1.9623636817177663
8.45381018543101, 1.9620527356509814
8.50027725236482, 1.9620273605185883
